code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_click,avg_clicks_per_day,max_clicks_day,active_days,sucess,engagement_level,no_engagement_flag,first_activity_day,pre_course_engaged,early_click,early_active_days
DDD,2013J,406498,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,60,N,Pass,1336.0,2.352112676056338,25.0,127.0,1,Medium,0,-18.0,1.0,40.0,3.0
DDD,2013J,407374,M,North Region,Lower Than A Level,,0-35,0,60,N,Distinction,1605.0,2.26056338028169,22.0,101.0,1,High,0,-18.0,1.0,104.0,7.0
DDD,2013J,408061,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,804.0,2.8612099644128115,47.0,75.0,0,Medium,0,-13.0,1.0,30.0,4.0
DDD,2013J,408239,M,South West Region,Lower Than A Level,60-70%,0-35,2,60,N,Pass,1191.0,2.4060606060606062,18.0,116.0,1,Medium,0,-5.0,1.0,115.0,8.0
DDD,2013J,408817,F,London Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,304.0,2.3384615384615386,10.0,32.0,0,Low,0,25.0,0.0,0.0,0.0
DDD,2013J,409056,F,West Midlands Region,HE Qualification,0-10%,35-55,2,60,N,Withdrawn,48.0,2.1818181818181817,8.0,10.0,0,Low,0,-8.0,1.0,25.0,6.0
DDD,2013J,409105,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,15.0,2.142857142857143,5.0,2.0,0,Low,0,2.0,0.0,10.0,1.0
DDD,2013J,409794,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,18.0,1.2857142857142858,3.0,5.0,0,Low,0,-15.0,1.0,0.0,0.0
DDD,2013J,409880,F,South Region,A Level or Equivalent,20-30%,35-55,1,60,N,Pass,2116.0,2.1504065040650406,24.0,121.0,1,High,0,-15.0,1.0,353.0,12.0
DDD,2013J,409953,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1648.0,2.151436031331593,59.0,143.0,1,High,0,-18.0,1.0,153.0,9.0
DDD,2013J,410084,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,N,Fail,101.0,2.58974358974359,10.0,8.0,0,Low,0,-1.0,1.0,0.0,0.0
DDD,2013J,410767,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Withdrawn,9175.0,3.4648791540785497,36.0,276.0,0,High,0,-25.0,1.0,502.0,15.0
DDD,2013J,411707,F,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass,986.0,1.878095238095238,18.0,89.0,1,Medium,0,-13.0,1.0,47.0,7.0
DDD,2013J,411730,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,154.0,2.4838709677419355,9.0,14.0,0,Low,0,-15.0,1.0,92.0,8.0
DDD,2013J,412175,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,531.0,1.8122866894197955,12.0,66.0,0,Medium,0,-18.0,1.0,81.0,11.0
DDD,2013J,412618,M,North Western Region,Lower Than A Level,60-70%,0-35,0,80,N,Distinction,1448.0,2.302066772655008,35.0,118.0,1,High,0,-18.0,1.0,56.0,6.0
DDD,2013J,414077,F,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,231.0,2.40625,11.0,7.0,0,Low,0,9.0,0.0,59.0,1.0
DDD,2013J,414247,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,1130.0,2.634032634032634,21.0,99.0,0,Medium,0,-15.0,1.0,139.0,11.0
DDD,2013J,415151,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,180,Y,Withdrawn,572.0,2.021201413427562,16.0,50.0,0,Medium,0,-16.0,1.0,176.0,9.0
DDD,2013J,415187,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,97.0,2.6944444444444446,13.0,7.0,0,Low,0,-10.0,1.0,0.0,0.0
DDD,2013J,416243,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,Y,Pass,808.0,2.573248407643312,29.0,62.0,1,Medium,0,-18.0,1.0,6.0,1.0
DDD,2013J,416500,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,996.0,3.952380952380953,44.0,45.0,0,Medium,0,-17.0,1.0,190.0,8.0
DDD,2013J,418159,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,419.0,2.1377551020408165,17.0,32.0,0,Medium,0,-15.0,1.0,39.0,2.0
DDD,2013J,418397,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,4153.0,2.395040369088812,66.0,239.0,1,High,0,-18.0,1.0,355.0,15.0
DDD,2013J,419192,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Distinction,270.0,1.6363636363636365,10.0,32.0,1,Low,0,-10.0,1.0,0.0,0.0
DDD,2013J,419517,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,1134.0,2.594965675057208,17.0,67.0,1,Medium,0,-14.0,1.0,124.0,6.0
DDD,2013J,419822,F,North Western Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
DDD,2013J,420650,F,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn,138.0,2.875,22.0,13.0,0,Low,0,-10.0,1.0,66.0,5.0
DDD,2013J,420745,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,150,N,Withdrawn,11.0,2.2,4.0,2.0,0,Low,0,-21.0,1.0,0.0,0.0
DDD,2013J,421301,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,497.0,2.3554502369668247,16.0,53.0,0,Medium,0,-18.0,1.0,75.0,12.0
DDD,2013J,422276,F,North Western Region,Lower Than A Level,0-10%,0-35,1,100,N,Pass,316.0,1.9386503067484664,9.0,45.0,1,Low,0,-13.0,1.0,16.0,2.0
DDD,2013J,422534,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,751.0,3.352678571428572,42.0,50.0,0,Medium,0,-3.0,1.0,83.0,2.0
DDD,2013J,423147,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,523.0,2.225531914893617,13.0,43.0,1,Medium,0,-17.0,1.0,55.0,2.0
DDD,2013J,423474,F,East Anglian Region,HE Qualification,30-40%,35-55,1,150,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
DDD,2013J,423876,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,1,60,N,Fail,823.0,2.771043771043771,21.0,38.0,0,Medium,0,-18.0,1.0,259.0,10.0
DDD,2013J,425543,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,793.0,2.54983922829582,19.0,42.0,0,Medium,0,0.0,0.0,226.0,8.0
DDD,2013J,426059,M,North Region,A Level or Equivalent,,0-35,1,80,N,Pass,1408.0,2.1562021439509955,20.0,113.0,1,Medium,0,-18.0,1.0,170.0,12.0
DDD,2013J,426097,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
DDD,2013J,426887,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,2530.0,2.507433102081269,37.0,148.0,1,High,0,-18.0,1.0,401.0,12.0
DDD,2013J,427248,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,317.0,2.4573643410852712,18.0,26.0,0,Low,0,-18.0,1.0,143.0,8.0
DDD,2013J,427344,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,297.0,2.5384615384615383,14.0,26.0,0,Low,0,-12.0,1.0,4.0,1.0
DDD,2013J,428321,F,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Fail,136.0,2.893617021276596,21.0,6.0,0,Low,0,-6.0,1.0,19.0,1.0
DDD,2013J,429212,M,South West Region,HE Qualification,50-60%,0-35,0,60,N,Pass,1109.0,2.731527093596059,22.0,94.0,1,Medium,0,-18.0,1.0,27.0,3.0
DDD,2013J,429854,F,West Midlands Region,No Formal quals,0-10%,0-35,1,70,N,Pass,616.0,3.802469135802469,24.0,48.0,1,Medium,0,-17.0,1.0,31.0,4.0
DDD,2013J,430356,M,East Midlands Region,Lower Than A Level,60-70%,35-55,2,90,N,Pass,3058.0,3.21218487394958,33.0,183.0,1,High,0,-18.0,1.0,235.0,8.0
DDD,2013J,431005,M,London Region,A Level or Equivalent,20-30%,0-35,2,180,N,Pass,638.0,1.9875389408099688,21.0,101.0,1,Medium,0,-18.0,1.0,56.0,9.0
DDD,2013J,432624,M,Wales,Lower Than A Level,70-80%,0-35,2,60,N,Withdrawn,385.0,2.162921348314607,14.0,30.0,0,Medium,0,-12.0,1.0,26.0,3.0
DDD,2013J,432862,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1551.0,2.555189456342669,29.0,120.0,0,High,0,-18.0,1.0,145.0,7.0
DDD,2013J,432968,F,London Region,Lower Than A Level,30-40%,0-35,0,180,N,Withdrawn,456.0,2.6511627906976742,22.0,27.0,0,Medium,0,-4.0,1.0,12.0,1.0
DDD,2013J,433508,M,North Region,Lower Than A Level,,35-55,1,60,N,Pass,429.0,1.8982300884955752,10.0,48.0,1,Medium,0,-12.0,1.0,9.0,2.0
DDD,2013J,433748,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,541.0,2.311965811965812,13.0,70.0,1,Medium,0,-3.0,1.0,31.0,5.0
DDD,2013J,434159,M,South Region,Lower Than A Level,40-50%,0-35,2,60,N,Fail,82.0,2.484848484848485,9.0,9.0,0,Low,0,-2.0,1.0,15.0,1.0
DDD,2013J,435587,M,North Region,No Formal quals,,0-35,0,150,N,Pass,649.0,2.585657370517928,22.0,45.0,1,Medium,0,-9.0,1.0,0.0,0.0
DDD,2013J,437923,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,Y,Pass,438.0,2.19,19.0,63.0,1,Medium,0,-18.0,1.0,2.0,2.0
DDD,2013J,438290,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,417.0,2.171875,12.0,26.0,0,Medium,0,-10.0,1.0,57.0,3.0
DDD,2013J,438751,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1687.0,2.5874233128834354,56.0,120.0,1,High,0,-16.0,1.0,92.0,8.0
DDD,2013J,439568,F,South West Region,A Level or Equivalent,50-60%,0-35,0,90,Y,Distinction,2754.0,2.61787072243346,42.0,176.0,1,High,0,-12.0,1.0,269.0,12.0
DDD,2013J,439713,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,1161.0,2.345454545454545,16.0,88.0,0,Medium,0,-18.0,1.0,193.0,11.0
DDD,2013J,439855,M,Scotland,A Level or Equivalent,60-70%,35-55,0,90,N,Pass,1380.0,2.3711340206185567,58.0,109.0,1,Medium,0,-18.0,1.0,133.0,5.0
DDD,2013J,440003,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,3922.0,3.0122887864823347,40.0,214.0,1,High,0,-18.0,1.0,168.0,14.0
DDD,2013J,441342,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,2139.0,2.3531353135313533,38.0,120.0,1,High,0,-12.0,1.0,241.0,10.0
DDD,2013J,441444,M,South Region,Lower Than A Level,10-20,35-55,0,90,N,Pass,1727.0,3.040492957746479,41.0,130.0,1,High,0,-18.0,1.0,88.0,6.0
DDD,2013J,441885,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,Fail,776.0,2.511326860841424,30.0,50.0,0,Medium,0,2.0,0.0,34.0,2.0
DDD,2013J,441892,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,586.0,2.401639344262295,18.0,61.0,0,Medium,0,1.0,0.0,30.0,3.0
DDD,2013J,442530,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn,268.0,2.310344827586207,20.0,14.0,0,Low,0,-18.0,1.0,211.0,9.0
DDD,2013J,442547,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,664.0,1.6476426799007444,11.0,96.0,0,Medium,0,-18.0,1.0,35.0,3.0
DDD,2013J,442589,F,London Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,831.0,2.816949152542373,26.0,75.0,1,Medium,0,-11.0,1.0,56.0,3.0
DDD,2013J,442590,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,3886.0,2.4532828282828283,37.0,214.0,0,High,0,-18.0,1.0,316.0,13.0
DDD,2013J,442878,F,North Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,564.0,1.8491803278688528,24.0,77.0,0,Medium,0,-3.0,1.0,80.0,7.0
DDD,2013J,442924,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1692.0,2.729032258064516,62.0,96.0,1,High,0,-16.0,1.0,103.0,7.0
DDD,2013J,443400,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,202.0,2.148936170212766,11.0,21.0,0,Low,0,-10.0,1.0,17.0,1.0
DDD,2013J,443438,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,564.0,2.0,38.0,82.0,0,Medium,0,-18.0,1.0,33.0,3.0
DDD,2013J,443540,F,Wales,Lower Than A Level,40-50%,0-35,0,120,Y,Withdrawn,335.0,2.427536231884058,12.0,51.0,0,Low,0,-11.0,1.0,37.0,7.0
DDD,2013J,443731,M,South East Region,HE Qualification,20-30%,0-35,0,60,N,Pass,594.0,2.9849246231155777,35.0,40.0,1,Medium,0,-18.0,1.0,28.0,2.0
DDD,2013J,444063,F,London Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,4.0,1.0,1.0,2.0,0,Low,0,2.0,0.0,4.0,2.0
DDD,2013J,444317,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,2133.0,2.012264150943396,26.0,142.0,1,High,0,-12.0,1.0,231.0,10.0
DDD,2013J,444375,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,2384.0,2.6140350877192984,27.0,180.0,1,High,0,-12.0,1.0,210.0,13.0
DDD,2013J,444541,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,167.0,1.815217391304348,8.0,14.0,0,Low,0,-16.0,1.0,17.0,1.0
DDD,2013J,444847,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,74.0,2.3870967741935485,22.0,13.0,0,Low,0,-8.0,1.0,22.0,3.0
DDD,2013J,444909,M,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,Fail,101.0,2.6578947368421053,14.0,3.0,0,Low,0,6.0,0.0,101.0,3.0
DDD,2013J,445109,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Fail,1396.0,3.10913140311804,20.0,85.0,0,Medium,0,-17.0,1.0,93.0,4.0
DDD,2013J,445386,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,776.0,1.9546599496221664,18.0,90.0,1,Medium,0,-16.0,1.0,29.0,5.0
DDD,2013J,445749,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,184.0,2.7058823529411766,13.0,18.0,0,Low,0,-18.0,1.0,43.0,5.0
DDD,2013J,445785,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,323.0,1.8888888888888888,9.0,32.0,0,Low,0,-18.0,1.0,69.0,6.0
DDD,2013J,445917,M,North Western Region,HE Qualification,90-100%,0-35,0,90,N,Distinction,3711.0,3.034341782502044,106.0,160.0,1,High,0,-18.0,1.0,509.0,13.0
DDD,2013J,445930,M,South West Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass,398.0,1.6048387096774193,21.0,53.0,1,Medium,0,3.0,0.0,1.0,1.0
DDD,2013J,446246,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Distinction,1502.0,2.068870523415978,21.0,135.0,1,High,0,-18.0,1.0,102.0,10.0
DDD,2013J,446279,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,3091.0,2.929857819905213,22.0,207.0,1,High,0,-18.0,1.0,240.0,15.0
DDD,2013J,446448,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,274.0,2.044776119402985,9.0,27.0,0,Low,0,-18.0,1.0,6.0,1.0
DDD,2013J,447059,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1220.0,2.206148282097649,30.0,107.0,1,Medium,0,-14.0,1.0,126.0,9.0
DDD,2013J,464924,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,3103.0,2.698260869565217,43.0,155.0,1,High,0,-18.0,1.0,186.0,8.0
DDD,2013J,465399,F,East Midlands Region,Lower Than A Level,50-60%,0-35,3,60,Y,Withdrawn,86.0,2.0,10.0,11.0,0,Low,0,-14.0,1.0,45.0,4.0
DDD,2013J,465418,M,East Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
DDD,2013J,465441,M,West Midlands Region,HE Qualification,60-70%,0-35,1,60,N,Pass,1936.0,2.789625360230548,27.0,88.0,1,High,0,-18.0,1.0,242.0,10.0
DDD,2013J,465629,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1777.0,2.3820375335120643,20.0,113.0,0,High,0,-17.0,1.0,222.0,8.0
DDD,2013J,466158,F,South Region,Lower Than A Level,30-40%,0-35,1,180,Y,Withdrawn,1053.0,2.7209302325581395,33.0,64.0,0,Medium,0,-16.0,1.0,158.0,11.0
DDD,2013J,466539,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,2551.0,2.543369890329013,38.0,134.0,1,High,0,-12.0,1.0,121.0,5.0
DDD,2013J,466880,F,South West Region,A Level or Equivalent,80-90%,0-35,1,120,N,Pass,816.0,3.022222222222222,34.0,84.0,1,Medium,0,-16.0,1.0,99.0,9.0
DDD,2013J,467776,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,201.0,2.8714285714285714,11.0,14.0,0,Low,0,-17.0,1.0,94.0,5.0
DDD,2013J,468657,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,90,N,Withdrawn,173.0,2.6615384615384614,11.0,12.0,0,Low,0,0.0,0.0,47.0,3.0
DDD,2013J,468927,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,1268.0,2.572008113590264,17.0,93.0,1,Medium,0,-12.0,1.0,121.0,5.0
DDD,2013J,469389,F,East Anglian Region,No Formal quals,70-80%,0-35,0,70,N,Withdrawn,559.0,2.767326732673267,24.0,18.0,0,Medium,0,-13.0,1.0,258.0,5.0
DDD,2013J,469465,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,742.0,2.789473684210526,23.0,57.0,1,Medium,0,26.0,0.0,0.0,0.0
DDD,2013J,469553,M,South West Region,Lower Than A Level,90-100%,0-35,0,180,Y,Pass,665.0,1.9558823529411764,13.0,61.0,1,Medium,0,-17.0,1.0,72.0,8.0
DDD,2013J,470119,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,240,N,Withdrawn,30.0,1.5789473684210529,6.0,2.0,0,Low,0,-11.0,1.0,0.0,0.0
DDD,2013J,470403,F,Ireland,A Level or Equivalent,30-40%,0-35,0,150,N,Fail,2559.0,3.094316807738815,45.0,171.0,0,High,0,-18.0,1.0,237.0,12.0
DDD,2013J,471373,F,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,2042.0,2.5178791615289766,23.0,153.0,1,High,0,-11.0,1.0,88.0,8.0
DDD,2013J,472000,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,1106.0,2.363247863247864,15.0,119.0,1,Medium,0,-18.0,1.0,15.0,5.0
DDD,2013J,472060,F,South East Region,Lower Than A Level,80-90%,35-55,2,60,N,Fail,1044.0,2.130612244897959,17.0,70.0,0,Medium,0,-4.0,1.0,138.0,9.0
DDD,2013J,473104,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,4577.0,3.292805755395684,86.0,190.0,1,High,0,-18.0,1.0,169.0,11.0
DDD,2013J,473340,M,South Region,Lower Than A Level,60-70%,0-35,0,180,N,Fail,341.0,2.544776119402985,23.0,38.0,0,Low,0,-18.0,1.0,61.0,6.0
DDD,2013J,473378,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,1542.0,2.839779005524862,23.0,84.0,0,High,0,-18.0,1.0,126.0,9.0
DDD,2013J,473406,M,Scotland,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,83.0,2.1842105263157894,9.0,8.0,0,Low,0,-13.0,1.0,56.0,5.0
DDD,2013J,473509,M,West Midlands Region,Lower Than A Level,90-100%,35-55,0,300,N,Withdrawn,1380.0,4.380952380952381,34.0,49.0,0,Medium,0,-18.0,1.0,729.0,15.0
DDD,2013J,473640,M,North Western Region,Lower Than A Level,0-10%,35-55,1,60,N,Withdrawn,2968.0,2.5152542372881355,23.0,195.0,0,High,0,-13.0,1.0,145.0,11.0
DDD,2013J,474246,M,South East Region,Lower Than A Level,10-20,0-35,1,90,N,Fail,720.0,2.508710801393728,28.0,62.0,0,Medium,0,-16.0,1.0,167.0,13.0
DDD,2013J,474385,F,North Western Region,Lower Than A Level,50-60%,0-35,1,60,N,Withdrawn,68.0,1.7,8.0,11.0,0,Low,0,-11.0,1.0,22.0,4.0
DDD,2013J,474495,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1987.0,3.467713787085515,91.0,103.0,1,High,0,-16.0,1.0,298.0,6.0
DDD,2013J,474508,F,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,866.0,2.495677233429394,18.0,60.0,0,Medium,0,-18.0,1.0,241.0,13.0
DDD,2013J,474902,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,1779.0,2.6238938053097347,41.0,120.0,0,High,0,-18.0,1.0,125.0,9.0
DDD,2013J,476144,F,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Pass,2098.0,2.433874709976798,28.0,129.0,1,High,0,-18.0,1.0,173.0,7.0
DDD,2013J,476170,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,375.0,2.7573529411764706,27.0,36.0,0,Medium,0,-18.0,1.0,76.0,8.0
DDD,2013J,476355,M,London Region,Lower Than A Level,80-90%,35-55,0,120,N,Fail,252.0,3.272727272727273,20.0,11.0,0,Low,0,6.0,0.0,5.0,1.0
DDD,2013J,476822,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1433.0,2.1073529411764707,22.0,119.0,0,High,0,-16.0,1.0,0.0,0.0
DDD,2013J,476906,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
DDD,2013J,477120,F,South East Region,HE Qualification,40-50%,0-35,0,60,N,Pass,947.0,2.6452513966480447,30.0,65.0,1,Medium,0,-17.0,1.0,48.0,3.0
DDD,2013J,477128,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,2746.0,2.6454720616570326,26.0,179.0,1,High,0,-18.0,1.0,316.0,14.0
DDD,2013J,477161,M,North Western Region,Lower Than A Level,20-30%,0-35,1,70,N,Fail,1634.0,3.2485089463220675,58.0,115.0,0,High,0,-17.0,1.0,48.0,7.0
DDD,2013J,477348,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,616.0,1.8610271903323263,21.0,85.0,1,Medium,0,-18.0,1.0,42.0,5.0
DDD,2013J,477412,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,543.0,2.3506493506493507,35.0,42.0,1,Medium,0,114.0,0.0,0.0,0.0
DDD,2013J,478238,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,Distinction,1335.0,2.082683307332293,12.0,89.0,1,Medium,0,109.0,0.0,0.0,0.0
DDD,2013J,478244,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,622.0,2.1374570446735395,17.0,46.0,1,Medium,0,-11.0,1.0,3.0,1.0
DDD,2013J,478289,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,438.0,2.305263157894737,29.0,33.0,0,Medium,0,-12.0,1.0,158.0,7.0
DDD,2013J,478692,F,South Region,Lower Than A Level,80-90%,0-35,0,165,N,Withdrawn,0.0,0.0,0.0,0.0,0,Low,1,,0.0,0.0,0.0
DDD,2013J,478744,F,North Western Region,A Level or Equivalent,50-60%,0-35,2,60,N,Withdrawn,197.0,3.0307692307692307,16.0,15.0,0,Low,0,-13.0,1.0,52.0,3.0
DDD,2013J,479141,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,1169.0,1.8380503144654088,17.0,87.0,1,Medium,0,-18.0,1.0,0.0,0.0
DDD,2013J,479457,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,1585.0,1.8691037735849056,20.0,124.0,1,High,0,-18.0,1.0,75.0,4.0
DDD,2013J,479848,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction,1595.0,1.974009900990099,16.0,149.0,1,High,0,5.0,0.0,34.0,1.0
DDD,2013J,479977,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,3131.0,3.471175166297117,63.0,167.0,1,High,0,-18.0,1.0,201.0,10.0
DDD,2013J,480716,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1222.0,2.345489443378119,16.0,107.0,1,Medium,0,-13.0,1.0,176.0,8.0
DDD,2013J,480938,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Pass,741.0,3.06198347107438,30.0,54.0,1,Medium,0,-14.0,1.0,21.0,3.0
DDD,2013J,481538,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,N,Pass,1014.0,2.130252100840336,33.0,101.0,1,Medium,0,-16.0,1.0,79.0,7.0
DDD,2013J,481667,M,Wales,HE Qualification,50-60%,0-35,0,120,N,Pass,512.0,1.93939393939394,13.0,44.0,1,Medium,0,0.0,0.0,74.0,5.0
DDD,2013J,481863,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1051.0,2.660759493670886,28.0,82.0,0,Medium,0,-10.0,1.0,73.0,9.0
DDD,2013J,482083,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,5612.0,3.4514145141451413,55.0,239.0,1,High,0,-12.0,1.0,402.0,11.0
DDD,2013J,482173,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1346.0,2.758196721311476,34.0,90.0,0,Medium,0,-25.0,1.0,183.0,8.0
DDD,2013J,482635,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,75.0,3.571428571428572,20.0,2.0,0,Low,0,-3.0,1.0,0.0,0.0
DDD,2013J,482868,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,1564.0,3.1918367346938776,35.0,121.0,1,High,0,-18.0,1.0,42.0,8.0
DDD,2013J,483362,M,East Anglian Region,Lower Than A Level,90-100%,35-55,1,60,N,Fail,1109.0,2.042357274401473,15.0,95.0,0,Medium,0,-11.0,1.0,141.0,10.0
DDD,2013J,483934,M,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,262.0,2.7291666666666665,19.0,26.0,0,Low,0,-6.0,1.0,9.0,1.0
